STAID,ID,Month,Year,qmeas,0,1,2,3,4,5,6,7,8,9
T11213500,T11213500,7,1964,761.16,1024.656901245877,-1542.9868957156573,-1341.5832311003041,-345.1793980837735,-146.81676356433044,-96.34002521021212,-128.28131035707867,-35.177988240815175,-102.94498892009521,57.13921289823631
T10291500,T10291500,7,2011,307.29,749.9973893886164,356.8119952196043,221.864670706441,-254.43377501477727,-105.48007615996718,133.6434822311069,-157.98318392415453,132.13511097558882,-13.703803421870523,-50.254659735842054
T11266500,T11266500,7,1979,389.81,352.4740099288488,-654.9108258998302,-53.99157695525803,1.694106343471671,-2.9705696971799123,-126.30042969367668,106.95658925769368,-81.03939514881563,144.79477241119727,51.09852075554272
T11266500,T11266500,7,1961,114.71,474.4677920122676,-453.04463891668127,-386.7484036421747,233.22594495807328,-173.30125388941417,-110.95644912495477,-49.16197935846823,-98.52926899053422,132.42049512635433,14.98826487094286
T11264500,T11264500,7,1993,869.1,412.74016011971895,-427.0867203468476,247.79196009464775,114.48009722973714,22.96628288060906,57.37315716602808,247.77995378285513,-161.80849745717555,169.85740136617957,-52.41029454435808
T11315000,T11315000,7,2010,20.84,-165.1288303350227,-78.44873380712565,261.2076108653229,237.0566589186176,21.558224006054886,-54.60997773474813,-31.36487771530706,-176.21907167051305,8.29154749850948,-151.0517652159134
T10343500,T10343500,7,1999,10.89,68.79073279298913,391.98908360261436,107.34435256032465,-355.71582227199247,20.227961196770323,-113.03554699494254,41.059618113302896,147.83586619214424,-84.20266816466955,116.44405827476233
T10336660,T10336660,7,1983,148.52,-95.83344299350769,81.06179651358785,589.2497279097394,-553.3743248074558,-95.89993584326518,-92.78279613863766,-181.16634757632374,199.10548714604502,149.20114226660536,78.3404708046156
T11284400,T11284400,7,1985,0.01,-975.380612663537,514.8893164993424,-853.2576032577794,63.59235078669236,175.16110372799054,23.399416419817943,-130.39367509975767,21.000715538365032,126.72216354720497,108.01887462682126
T11214000,T11214000,7,1978,481.65,688.4359752954103,-191.81436971047813,690.0192302435607,134.08230781356835,265.29394762757636,119.40916971175214,-0.45778543455606274,84.3166516462483,153.484684255388,-127.0211159971969
T11283500,T11283500,7,1990,13.93,-313.230482791586,-3.527236646222367,-440.3570951863143,100.39337173001162,127.61438947342009,-111.56038543045868,-45.74189526227117,-81.66753666629812,-143.44013919012573,41.00456597766046
T10336600,T10336600,7,1967,224.03,265.3500317326405,201.48082667894874,328.6373118508306,-309.00515347919145,-208.4611213784884,65.76080603935846,-94.25415713284573,-193.84185677875848,42.46863688302677,30.887219194854243
T10291500,T10291500,7,1976,23.68,889.2418472180731,546.9496537823699,-88.4245829239389,-82.10741220928035,-63.36279565489985,-108.61784145104517,-1.1465405871602399,5.317028754248425,-100.15148092345142,34.96472904578388
T11213500,T11213500,7,1979,1502.29,964.0267403123565,-1640.393609872879,-1183.7509254784702,-454.8151624790522,-55.90986069771097,-125.99028521489552,-4.663937077104559,88.89243533435167,-40.374477576530225,22.58056399401506
T11282000,T11282000,7,1971,27.48,-273.6742431783201,153.3843700475269,-365.0752695759192,262.15521720321357,-64.26956771724886,167.50245798054308,-69.98970207633772,40.60645830984799,-22.45957774608771,62.43221153676499
T11282000,T11282000,7,1956,48.0,-405.8468216678682,-24.995511427673442,-95.71951461155707,129.0001506268199,-158.92733106183016,604.2870858754096,224.06799419198705,62.90865860996074,-71.57448602283415,-201.90955269552688
T11275000,T11275000,7,1975,208.32,155.5908232703928,-178.7212178246789,472.0505846032887,182.47347653066197,138.07324441584726,-125.36548640366588,-168.4185327277738,109.12227445834655,-113.35569362870689,-58.28118052654066
T11213500,T11213500,7,1953,2183.52,1005.631994405459,-1577.106265636051,-1290.4676554267915,-357.6522776562027,-203.4655414544352,55.76220169721716,-61.24684558404992,-14.48232945134891,-122.49816799604521,-48.98802280269276
T11283500,T11283500,7,1979,52.0,-439.98220167896017,-182.47973041776152,-155.24998045649377,-89.03818559852607,217.6949211494839,-51.18942160721554,33.2098405403996,28.84603102847443,-52.08254555324234,59.76211533686356
T10336580,T10336580,7,2009,13.3,345.8522446145609,307.3724058502178,265.0998783005338,-187.71661761246574,-217.16981537993453,-165.0465157314133,-68.52321197043865,-40.36315552841123,25.11009904922959,-75.09509747091604
T11283500,T11283500,7,1966,18.52,-255.57452849799583,101.37780549572328,-625.8517692637213,273.4568826051315,-139.32896154337854,101.31232916456064,-66.97821161326631,134.4411081275061,-36.42516729267792,193.19154755956419
T11315000,T11315000,7,1958,39.09,-262.2227227401188,-227.69671982036448,513.4640284633599,71.04237908832523,119.51843823088078,-92.55049449771138,-118.24803114341515,0.524347350788451,110.89864966499438,-150.121916111942
T11281000,T11281000,7,1977,2.88,-331.0134013860616,253.1123093071545,-615.9698658222909,210.10847506542456,155.34850343025332,-77.79142828253124,-7.981204379612974,-138.68651396140845,-67.88944827752361,-27.58740394067326
T11426150,T11426150,7,1962,1.36,-427.354799953465,-186.56953980895966,363.3716012366782,319.0534602549517,54.33011552725132,-385.53427584192303,-34.897466831450366,116.51617209016038,136.1005960070847,-72.01187656510754
T11284400,T11284400,7,2001,0.0,-1046.275614157819,401.11726641380403,-666.6136617655939,-84.712994557438,341.29030692007746,-28.69279129429352,25.095851761844244,-52.808574431096375,59.16498634342126,-33.51054508896531
T11226500,T11226500,7,1955,561.19,681.053247654102,-299.2644359690334,-159.85764660531058,172.34122414070868,74.32195983217568,79.09983702222331,28.541131865832767,17.44520602473079,-146.76197347367986,30.968856985673415
T11264500,T11264500,7,2003,272.94,520.6593274743072,-236.13329603054225,-58.10433031907049,364.2978839386403,-250.1473993405237,143.80634926166925,-72.39318312753603,-24.723528370462763,165.60063812561714,-151.01710899771467
T11230500,T11230500,7,1975,156.23,956.5569123907635,-38.06378442133256,421.8942528042443,304.5025721870572,310.0583003950403,75.35089767274731,-129.0493533982009,59.05250474164289,21.226262662955428,-102.7626191897851
T11334300,T11334300,7,1975,7.45,-1203.2679139202976,151.74973141231166,-529.7798468625721,-196.92219982971412,359.40222237581094,-44.157230968020876,-147.3503867173085,91.06482680364141,30.68574460101872,-73.8158789175505
T11283500,T11283500,7,1971,68.19,-325.5319189347905,-1.8659987593277092,-454.92633706152293,161.74591713479708,-97.26948311762365,187.71218029732378,-112.33259635140179,50.053370789161356,-64.48418146735148,61.97742162789701
T10291500,T10291500,7,1971,134.29,839.0344609129284,477.82464299137166,27.10850439989785,-138.9205161859235,-126.50230179180636,40.38571290833738,-88.74490553404512,12.639064951373681,-77.32666372279544,122.69952915614982
T10336676,T10336676,7,1979,8.55,96.19605205543282,362.02482525746575,138.0429288506147,-275.82168781937867,-138.00498387390556,-220.02682894477695,47.130645197354326,-60.50461128730787,8.979969235810163,-44.851367567472
T10336676,T10336676,7,1990,3.57,115.6081118876149,398.08969402119897,82.90723728157495,-230.3794680048405,-173.82782382463918,-255.32932826782866,-0.12610653346380704,-109.541096211953,-51.18401189613895,34.652825920266245
T10343500,T10343500,7,1967,28.29,-3.576620071558864,278.5615870050587,280.4214785527997,-467.34730695823913,-0.7122984720512106,164.00819405562888,-152.72704954696488,-129.1658670470794,-90.40041439153809,164.75603686665838
T11213500,T11213500,7,1971,1308.13,1035.6040220720522,-1521.7383870599474,-1381.159288236258,-296.45300171162467,-246.146341043561,17.533082283501074,-53.21131819229865,61.18067161161008,-79.64866408982377,29.592359154938084
T11266500,T11266500,7,2011,2230.87,310.0393395071667,-701.8541717822646,31.611099568104624,-2.010473610186448,-167.7633193339858,89.49112840068146,-163.19738461654023,74.86693235619815,178.19420089931904,-157.51522793438002
T10308200,T10308200,7,1989,170.45,601.0693874578183,41.540167633951015,-416.5178539842928,-433.64604861256817,-147.09099625158942,-32.86812749186318,-147.17026274456867,22.082665082227376,-29.45552905176902,15.487483795155994
T11237500,T11237500,7,1983,169.77,-52.29479228717329,-188.4889061223463,610.8232460164074,-110.78144805783126,313.9449178959776,127.19976979049063,-132.09095839893004,240.24858053195257,12.871736445638339,97.2034931943308
T11266500,T11266500,7,1999,403.13,372.5112240303192,-609.640173430731,-135.1990707143269,56.60213768414604,-30.909292375860158,-145.24146935390854,154.7646428494062,-74.40050479755378,125.14815915605422,102.52967177192664
T10291500,T10291500,7,1968,44.03,860.5320235611533,501.4777325454295,-18.82946144212479,-120.50940972151923,-72.49349964979803,-36.133215364478204,48.16448814430297,22.709745632124704,-77.40677588889115,94.53347878466465
T11426150,T11426150,7,1976,0.42,-239.9291559185009,79.02355119965758,-82.33465197575012,647.8942378515649,-189.81926761835373,-322.75433837515266,-17.65317930147302,-22.647381782782194,16.356429814963782,46.448918551254785
T10336645,T10336645,7,1988,0.76,127.99579325787478,506.2025956662889,-125.68091653713728,-61.94037775469838,-347.86550793626134,-120.91804867357216,102.19839750185702,-173.82220845168987,-95.31319111325764,-42.45841868179171
T11213500,T11213500,7,1968,652.68,1049.7809858588591,-1509.0875216661034,-1402.2488948266657,-296.40140904684944,-186.88129034633343,-73.2739047619949,-22.62613858811029,46.09404111239912,-78.38938816788166,34.975434380722994
T11292500,T11292500,7,1969,387.42,11.733523960024606,-372.6744554357841,662.4476644564182,-87.69674175735943,316.66222932100993,151.7344932688996,296.1870976452897,-7.227857761310889,-181.86941363273257,197.17907642557628
T11266500,T11266500,7,2006,1113.16,250.95763557569597,-795.7894063482554,174.99061170786362,-123.34628333649596,-61.24158498516657,175.63645542634794,-71.16225376952924,-166.30585945463034,97.85867189455038,-199.87073962115284
T11257100,T11257100,7,1971,2.11,-581.5135995124507,440.8918488391882,-592.4842654999155,158.21897580849628,90.97089308543912,177.04655231195943,-76.39084597173753,-9.459540864898798,34.781445151515136,50.302545790163755
T10336770,T10336770,7,2007,4.94,612.2421616075524,535.1534612391948,-62.02150268387966,-12.97460087899614,-134.96743706629948,-149.84714121646778,86.9310690244222,-11.178430737931137,171.0624701491435,-49.67117041799997
T10308200,T10308200,7,2010,423.42,562.4897125273316,-13.048465605229088,-334.1332824738757,-493.5571052920697,-89.6935492065097,-17.308351944796453,-0.8973019316846512,-32.317049924159555,-92.511968671746,-23.383243131654286
T10336676,T10336676,7,1988,1.47,178.83042052803157,497.6698348626083,-99.76511806872573,-100.02318533438742,-316.014032234838,-42.46727183982943,102.9740151583269,-187.93882661585855,-46.9795329691387,-51.51682113248974
T11264500,T11264500,7,2005,1098.42,394.0489516919827,-437.3232052764043,273.9712378214112,103.61037805483825,13.69387675862236,7.67004580791135,32.39051293326478,-209.08285205135377,133.39116825729894,-25.403253834455473
T11237500,T11237500,7,1973,11.68,128.77891278338768,57.44071114304549,210.50418171467507,120.8352654306403,300.07942327043486,-48.64036105998947,24.815925837770003,152.68518151804707,-20.54010804075186,74.10330469789344
T11315000,T11315000,7,2009,1.87,-153.48168973072103,-50.79288964976906,217.1585769694279,270.9458451689033,-1.402466428991363,-113.27024720333924,-89.97270647801157,-48.203442833353314,90.02633030750414,-91.0578664279491
T10291500,T10291500,7,1997,135.87,767.278635146692,365.1964098737939,192.79872835707778,-237.509608972168,-140.55420460135994,271.6140183879089,209.39800240898447,-39.21761713813588,-80.74642327500098,167.79708456780173
T11213500,T11213500,7,1958,3598.39,821.3750595440388,-1842.0569232616062,-848.2814134592912,-676.0830333290718,30.8723565262941,-21.368863231794023,-219.03707572178294,72.68546541250696,-30.837758914454522,-128.3431088291302
T11230500,T11230500,7,1972,57.16,1085.5945277591072,152.99245191368377,104.53291650084385,538.2916154358608,110.57479503347898,164.59621956835437,42.35239817224908,64.0970007062126,-27.53521915061211,-75.62132554189206
T11226500,T11226500,7,1965,1577.68,656.7089577804318,-330.77492297458247,-115.14710918683733,161.06823384902788,-0.17135809665308316,236.62322794496603,41.82537870170989,43.79525688961622,-118.5978702720936,24.291859973676978
T11427700,T11427700,7,1981,0.96,-549.3219150150182,-125.16081446088783,153.16485781408448,406.679241600847,-81.0334664296225,-200.44756361645506,66.03761793322758,-205.8015174099975,-3.211940858111495,24.31596359447958
T10336660,T10336660,7,1988,3.64,183.98796307824347,495.7007941260414,-109.73007360661572,-119.11546181156663,-287.1760609980714,-40.9972143709405,103.2319098558616,-196.02681341181,-18.43980429283494,-50.601090342500164
T11264500,T11264500,7,1982,1085.84,374.39643627792225,-472.99739869205393,331.7945075352165,72.18128963360087,5.62081786694973,49.4053168337541,-85.30201839967441,-103.91717779081985,206.80780525145025,4.1525486974443515
T11281000,T11281000,7,1959,8.79,-432.89200705727615,119.25727752617344,-408.91243854877865,66.94447960662134,248.46150839134407,-73.0586056405191,137.8641113613619,-16.864429860002065,-2.5974000236980026,2.133999009164816
T11226500,T11226500,7,1985,303.35,708.9666597595233,-253.6884193990115,-230.47390003428268,228.290900231133,26.63312569194197,7.169457557008604,-127.74248678510466,119.30983740209979,-73.47725919299218,156.1574074583671
T11275000,T11275000,7,1983,881.81,1.1706142189849544,-391.44375108260414,814.4830104351103,-17.718687746118032,132.4709104166861,58.74559815091231,-190.58337576671437,194.05849140078072,-42.9548403658767,173.78315145478018
T11283500,T11283500,7,1965,121.87,-409.95651698254903,-109.21834564296209,-297.29833729939696,88.60736527752456,-189.68961286381762,501.82200052484643,24.303467022713043,109.26693022968657,-52.17917750777831,-90.30266082793862
T10336676,T10336676,7,1982,45.68,-169.6745111431982,23.38451490740375,680.5353090703987,-564.3951386718337,-284.38848911977783,243.88761988496475,-318.42320630959296,161.19205635991065,189.70720341062977,165.136934578967
T10336676,T10336676,7,2008,2.9,92.12049087658887,369.77073370206443,105.9582715998803,-257.64276820356383,-158.51232433394304,-142.0228114342288,235.37705781237722,-124.37300977289186,10.679469357401173,27.753704687357928
T11237500,T11237500,7,2008,3.9,192.70651344659635,157.12480394271836,37.89429574289609,234.23527517260746,236.85440296061012,0.14307798229100716,204.93343343020314,37.781262214974596,-103.27591752762527,9.34349699933807
T11264500,T11264500,7,1954,173.32,457.56840146473536,-352.3686741908649,129.70370408176603,180.81557664200693,55.8431222614765,-148.32360723118384,22.435849928416534,-111.36543430819538,210.98180755374017,36.796207404764296
T10308200,T10308200,7,1972,177.61,664.7326651279003,131.18371102212768,-567.0583074413619,-314.44502139704286,-256.761983801259,50.841577993284055,-2.6711110849046587,13.788302902264025,-105.17948697718839,-52.20555872967986
T11275000,T11275000,7,1978,416.74,51.08220967349271,-296.8627722876204,642.322783105662,85.43370362952224,72.82210218019779,162.32901582931137,-35.25347725234892,120.76442514303434,-56.1425941330895,-43.56347284247643
T10308200,T10308200,7,1969,661.84,438.80261030535223,-214.35448355218978,-8.943058439849896,-720.2842960514912,42.70376003677333,57.74033706718092,248.9794457357125,-42.37342973151907,-56.387042606516175,132.24680289047114
T11413323,T11413323,7,2007,1.52,-1442.4926154715067,-66.23049544705529,-86.35565640757599,217.2671749992504,-238.3003561078806,-201.0520450341415,106.64717337569668,339.071632452617,-69.86971118659746,-220.42785018715895
T11284400,T11284400,7,1971,0.07,-974.4470972443854,518.2664081240828,-865.9374554840321,97.35415963476441,72.77372975027045,204.35472619020908,-58.17327620563846,11.56715481577287,92.60438485568469,49.81313915415179
T11237500,T11237500,7,1997,4.07,121.39997816884102,87.46648431504636,123.72218227332338,232.26075039482362,20.56382425508057,392.620112642905,256.2186593672124,9.772190734419965,-89.82599319754503,228.1135896894688
T11433260,T11433260,7,1974,100.06,-1202.7345318787854,-433.4717797962483,152.63976413415082,76.35306630246764,-293.35184240928186,90.53590003452724,-279.70917919744966,120.77090410461525,174.08180043525027,343.73276420291563
T10336676,T10336676,7,1985,3.29,168.70444407583216,487.8183297940653,-71.57978173369204,-101.33168703445547,-338.4068439263814,-192.13427543206765,-162.6872613671048,88.04451401849573,99.18986442341827,207.3673198115014
T11264500,T11264500,7,1978,1135.32,349.78135118481987,-492.78723366865694,349.0457622942762,56.4722976455461,18.649234117778512,91.55703792616343,83.13797521257916,-50.131372094261735,244.8340997605601,-29.44644057484172
T11266500,T11266500,7,1985,160.87,497.66216037008377,-421.97845965208256,-435.50883738450034,274.79751105751205,-213.7414271155036,-148.2991567979513,-76.15004790193356,-8.897742468576295,176.18899463515558,140.19862613225013
T10360900,T10360900,7,1973,8.21,186.5767585779826,647.7992040296723,-396.5251285128545,-247.373950753985,90.91607968650493,88.59877034903339,-8.349204672452036,-35.700321011945725,98.6860776625273,23.595411119618827
T11315000,T11315000,7,1961,0.89,-52.74760289905837,85.99321644600101,-5.695862015622333,418.98326964789965,-73.45604784855254,-162.03416782732316,-110.98654184282938,-56.006566014005976,85.52457887197909,-11.623193733427652
T10291500,T10291500,7,1956,247.42,811.4711166955043,437.15306814754365,82.80389170129276,-156.85546031471537,-204.21544475882075,295.33508504666,119.84276860812479,5.615998954715161,-101.37441758780298,-114.6367591627248
T11282000,T11282000,7,1998,264.74,-539.6508295400166,-236.07794277673776,289.05687545314146,-225.79179799181918,375.1814694679511,-53.59268239550234,31.065220775937682,27.25717227158506,-48.764161737040766,-55.786602634575
T11282000,T11282000,7,1951,14.64,-344.455566013007,75.09417600192837,-245.64924107496333,210.2991739956188,-133.2481059887793,291.9068641425975,-40.383691377770475,177.74522419401063,29.095987928013823,189.58579443401268
T11266500,T11266500,7,1958,1114.35,301.058290013907,-709.1480624734835,35.947971150967504,-54.5602926908362,-1.330516411682164,-68.37192874712098,-47.10879458014918,-57.20462372767065,151.623112400211,-132.13929155196467
T10281800,T10281800,7,1958,49.29,1052.270354846338,552.2958233577112,121.27392950635075,-204.12207535730914,168.19710396433678,90.38840067686534,-34.02280385363571,38.111043484564505,45.10357059298902,-39.25823026289959
T11282000,T11282000,7,1977,1.37,-200.47415489080242,224.7881017779499,-467.17641643923713,280.11865074481864,116.5735845143443,-111.4859852629927,-7.499977453372543,-130.44407331919962,-122.97906410839589,-27.050449676560465
T11409300,T11409300,7,1985,3.97,-1109.031439997832,44.69677425456358,-317.1525933505371,441.9559163534377,-370.79458058318534,-315.58218592230156,-165.30774785482055,115.17855673570328,-7.432107370776525,232.59123128655455
T11284400,T11284400,7,2008,0.0,-1045.676305207585,407.1449289293515,-691.3294227621408,-57.48461555704043,291.01894023856477,77.36783476872016,228.49281638950768,-56.51577690941575,57.49667890620505,24.42795018490569
T11226500,T11226500,7,1974,906.61,647.8450267919701,-344.4793051503175,-89.48649860131927,136.18861742816674,57.78823258438271,110.19175689078875,-86.79857488421469,40.93219396044687,-94.67356556642734,145.3165636905425
T11283500,T11283500,7,1977,5.06,-258.08606494799943,66.33758558740858,-551.4048337349059,168.7789162739254,112.69673952538042,-127.5400142662627,-49.14060598773688,-133.60403343507573,-173.90499095854628,-50.491555691284724
T11237500,T11237500,7,1952,47.77,142.01293278859688,65.00652450674279,190.79971583316797,154.85484220972847,184.65866195865215,194.83318956627394,-22.005270751912896,4.581843402842599,-66.92699174576019,-3.313324047818837
T11264500,T11264500,7,2006,972.94,345.08365549715614,-527.2824448742504,419.64024370862325,22.416849399556956,3.471301102498249,183.9955604608975,-74.34502035747242,-198.3668413647902,135.44133734740097,-189.77186225854004
T11334300,T11334300,7,1977,0.0,-995.6049960620512,420.7331656804239,-966.9866369793983,95.74617686484505,215.84935230055288,-55.717565267417676,-29.59056250977686,-103.27530663320312,-99.21635047789654,-5.379057200081119
T11264500,T11264500,7,1987,72.29,563.0520350524413,-209.99150522777742,-97.25110364744977,336.1585724914179,-17.524727043467593,-187.4535605206756,50.24159347157687,-157.9879858693843,135.04543043032294,-39.62466650010031
T11282000,T11282000,7,1985,6.19,-237.2242701099182,201.3623012386023,-439.34793094110444,283.5862698200371,22.296595903825658,-39.97125563614864,-116.62389233278566,63.045516969418856,21.377266886305396,145.4707149993295
T11292500,T11292500,7,1974,196.52,248.46556688234355,-8.78929736489768,75.53516798379077,346.7492757793162,-37.51102288064179,123.73909547803792,-195.03445022492036,100.31418258753841,-135.06235722360776,223.52791300476323
T11275000,T11275000,7,1970,97.55,186.44828349989842,-138.91583539237956,379.43077207606524,253.55309215524082,39.69066704403383,96.2722057960542,199.38869245938284,-116.90940453569556,-199.38094381546043,146.80958785520343
T10336600,T10336600,7,1969,122.29,190.3307523631496,80.32094518082651,525.7352649734563,-462.2613132205348,-53.316425362204555,-9.910913379639373,298.2694101707667,-108.0991855083651,60.79362496378065,116.6787675923103
T11292500,T11292500,7,1993,295.74,133.2952966309084,-182.9264142956862,366.0588739974853,129.86348278724603,148.73260634792908,142.8642135181793,5.504452553093522,74.87963616452197,-182.1437603485538,-148.04017039440782
T11292500,T11292500,7,1952,449.06,136.5711907625542,-185.74209320812972,360.2466905539648,145.4327357094763,91.31773054316413,232.82574175845627,-44.24571265924287,30.412974247400737,-148.551794609215,73.83010181776852
T10343500,T10343500,7,1973,4.93,124.86949072370638,466.0545468194485,-20.52899903703579,-268.05697313378107,-67.47053959579016,4.927058505071494,110.85796614776172,19.500317664023157,-108.03254376027157,111.63862777555411
T11214000,T11214000,7,1972,19.83,947.3169661667447,194.37983181450582,56.441508338046624,579.7704058741082,-52.81917828810493,150.6782578139312,74.09643057159172,10.448653623192822,57.67100760302092,-85.05912006306454
T11274790,T11274790,7,2010,829.45,660.74795571776,-559.0244959253802,-1.178686494251766,89.45201769669784,112.28573670175054,27.735284042275,26.683202904651253,-17.461746294276033,-87.5455824797572,-58.762684677613294
T11427700,T11427700,7,1963,3.95,-733.1066715956453,-386.6244565628064,613.6422318345077,125.24369667862113,-16.70112058891927,-129.9670282789204,-232.51566976499697,-145.81770612201106,-69.10060411630214,-160.1552795296843
T11283500,T11283500,7,1993,121.94,-506.57865486028317,-276.59201078252715,-4.025221365084463,-175.06315658871745,188.3196236516072,143.33346853444513,82.30966127230293,3.841345481345866,-67.01921599589448,-110.8397121210107
T11413323,T11413323,7,2000,1.87,-1673.4668362512282,-387.63444554787407,435.3292948327632,-193.29659369099298,170.4766614362335,-456.12200455280254,202.02051925080244,237.46238372269826,-28.857435400749587,29.530729579196237
T11266500,T11266500,7,1988,189.29,473.0654844751054,-461.98833590327064,-376.1833210430205,224.49964310540486,-170.09844863891848,-55.03584910747565,92.08556568011873,-191.04148731388025,70.62556538153902,2.851723343030314
T10336660,T10336660,7,1976,3.37,249.14894572045702,583.7869623652341,-246.29762255798138,-27.100424687164683,-277.68277594712566,-267.57746187080744,24.776791682446408,-28.51882309246361,27.011639439330004,43.90945970786918
T11292500,T11292500,7,1975,246.26,160.40216071571956,-156.54564819509812,332.1907742795093,145.9415522785362,217.5400443653641,-74.77998018544751,-237.58686686347988,137.5922644334604,-164.0553107236801,-43.86875153496913
T11230500,T11230500,7,2009,122.29,967.7570213210503,-21.336691213843487,399.6859553549389,329.1695358035609,271.8653475252007,67.17819758405616,-32.72048600081486,98.87400778165161,4.964362158549798,-2.6302542742064596
T11426150,T11426150,7,1975,3.73,-478.1238113531441,-292.3148028023581,541.7758235267534,221.761804098412,71.90338592624592,-290.45013512598655,-168.33894350721317,61.795666058329836,79.59028728614271,-123.4493100116095
T11230500,T11230500,7,1965,323.97,1005.9372307009938,36.11699549006123,291.46312630289356,401.0732722463103,210.60334783027463,173.08076178745645,12.839631929009839,13.487844936656236,-7.48194817618174,-19.389903411061464
T11264500,T11264500,7,1991,276.71,493.16714196178305,-310.0621931115008,70.56954174734652,217.1863050122293,43.351531103204024,-172.43222517111957,-269.9771804743309,-180.47410576188747,221.308155877514,-65.0592275245433
T10336674,T10336674,7,2002,4.19,67.63719252058692,301.2295628075776,240.57589529220985,-161.0618496369731,-482.9803211523502,50.00236180690493,-75.93452134327308,70.01618904890285,5.787332511013818,48.406653057182595
T10336600,T10336600,7,1981,7.23,375.2551038591435,366.12796376623635,60.37967361079432,-146.7188675251544,-196.12859329953818,-165.40461864821577,71.5827577280386,-147.49028817795383,-0.1226095717653415,-13.05212570252486
T10336660,T10336660,7,1993,46.55,-21.322627474875006,174.19222397595712,432.40642910527396,-480.03040255547705,-97.06957328988564,7.317649548497347,125.10357581785927,-67.41689491812538,45.788552106956594,-157.97947337964328
T11433260,T11433260,7,1966,28.52,-928.7469042596758,-80.12889640518877,-419.7809824653973,429.0687029937497,-331.1109513227123,-114.8478066594102,19.24868331564037,-9.332646789453023,4.949924490483898,96.24031162712107
T11281000,T11281000,7,1996,38.35,-566.8464014374208,-58.84393556251761,-120.52898311846604,-101.72462412710803,255.1010784814547,104.90643427109488,88.99681992647736,17.31328384501319,4.25197243256049,-128.88204284758692
T10308200,T10308200,7,1985,141.81,659.3789771623593,118.72557166862562,-542.4239958676924,-343.4209166195959,-190.5947833232341,-101.89861948164743,-111.43996962330151,84.22420047437147,-22.58719853199652,140.20352131993346
T10336770,T10336770,7,2003,8.55,574.1784727804277,484.3700929835404,20.816762626008792,-43.94726352089126,-233.08174626300826,83.25504123229668,-25.244099517737457,-77.84117928790263,143.80643670782354,-135.66250493479592
T10308200,T10308200,7,1984,381.1,622.7672848312973,72.64084384921922,-465.2161280471306,-352.63648214952286,-317.72761547784745,92.85183032915403,-108.46865779293874,198.57897518856146,-27.656312706966503,104.49528831428088
T11433260,T11433260,7,1968,29.0,-1016.7175370319653,-207.08618986194097,-215.03079066414364,268.4424436853359,-157.50424027929503,-204.7351143568875,130.3900711398633,-28.734945232145037,8.210220008482354,35.840264208059644
T11203580,T11203580,7,2000,5.94,-179.2340235866324,332.57264497479,-287.245510536696,-19.273852900086105,440.2588635714631,9.947079770846699,46.27980667780814,19.903439722430083,82.09563943465669,-17.072892351871733
T11226500,T11226500,7,1979,573.1,606.2575892695123,-421.18159294217077,41.009741592097264,33.93673745651961,179.34940514122957,30.438522402850236,15.818140615901536,68.80579443723198,-88.70659252918081,108.9887785041635
T11275000,T11275000,7,1976,5.82,349.8666121817498,105.88737064700736,3.8923283981678516,494.49444853493793,-24.39237826963821,-187.42227522575465,-81.29665379644885,-15.258179789669075,-203.88879796179393,16.883470263207762
T10308200,T10308200,7,2007,69.58,648.9308428893195,111.92707938342797,-537.1125748323965,-354.11934325432753,-143.4284959765036,-121.56228991017788,48.28446860858028,99.48607124980144,-64.66055170679643,-27.322577843686666
T11264500,T11264500,7,2004,140.84,546.1337029756583,-202.5690270505405,-121.48264485993849,392.1192274612853,-205.00635329245662,62.691887223278016,178.65927061496143,41.61351491380363,203.1792902974468,-143.52864122078694
T11334300,T11334300,7,1973,1.78,-1234.1925485496797,120.94903371178833,-502.36323612308524,-203.43753254383083,312.3113627419172,94.65337231552542,119.16446927876785,81.65755418887647,41.07569891096809,146.84269776439925
T10291500,T10291500,7,1969,294.52,677.4419808680059,224.15855614374246,432.8937039653039,-441.0048545118886,119.06000468412556,59.14534832708905,232.59188117797046,-4.906204393825534,-45.91980379979123,118.80043441940823
T11230500,T11230500,7,1954,100.42,998.2751445315623,22.63352661399651,320.165851509824,366.48931509599646,294.67133456691505,25.982640136573732,-38.06727688281193,41.741507955265924,21.989675280762974,8.813140880532199
T11230500,T11230500,7,1957,149.9,1010.0728322393276,31.49347359268134,311.2916491404323,375.613112717367,296.3453474431182,23.368294248571182,-7.527052021749613,-21.506992990600907,-60.2908930363478,-45.479199590371366
T10343500,T10343500,7,1958,12.05,-3.44301653242588,280.72390227221,293.4581218980016,-478.04091223255875,60.84789618411297,1.2710495432244668,-101.87931840946045,96.12073591267927,-89.71571417858067,-112.92040985532356
T10336674,T10336674,7,1992,0.91,140.13430768021618,398.85770514334735,93.9086134704181,-104.53402764955554,-312.26554080334375,-338.17363583732293,20.11617494533332,93.02979595675971,-66.40318717985402,-29.428454749084615
T11292500,T11292500,7,1991,66.84,225.93221939191568,-51.02996076074406,157.19880032369701,243.35799667630235,192.3827973710344,-98.00338538096113,-366.54578777519095,-63.55486737456848,-188.91141453978688,-50.73975522651665
T11315000,T11315000,7,1978,49.64,-264.3798323008995,-210.23887189781968,462.44079009460376,119.78241526140786,12.75927899082868,89.9897067701763,41.44540148540798,-5.279358279143035,141.4157067287327,-60.984826247702216
